"discente";"sexo";"ano_ingresso";"ultimo_periodo";"semestre";"semestre_dividido";"ch_cumprida";"ch_cumprida_dividida";"tempo_relativo";"status";"matricula";"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO";"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO_APROVADO";"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO_REPROVADO";"INTRODUÇÃO À INFORMÁTICA";"INTRODUÇÃO À INFORMÁTICA_APROVADO";"INTRODUÇÃO À INFORMÁTICA_REPROVADO";"FUNDAMENTOS DE MATEMÁTICA";"FUNDAMENTOS DE MATEMÁTICA_APROVADO";"FUNDAMENTOS DE MATEMÁTICA_REPROVADO";"LÓGICA";"LÓGICA_APROVADO";"LÓGICA_REPROVADO";"TEORIA GERAL DA ADMINISTRAÇÃO";"TEORIA GERAL DA ADMINISTRAÇÃO_APROVADO";"TEORIA GERAL DA ADMINISTRAÇÃO_REPROVADO";"PROGRAMAÇÃO";"PROGRAMAÇÃO_APROVADO";"PROGRAMAÇÃO_REPROVADO";"CÁLCULO DIFERENCIAL E INTEGRAL";"CÁLCULO DIFERENCIAL E INTEGRAL_APROVADO";"CÁLCULO DIFERENCIAL E INTEGRAL_REPROVADO";"TEORIA GERAL DOS SISTEMAS";"TEORIA GERAL DOS SISTEMAS_APROVADO";"TEORIA GERAL DOS SISTEMAS_REPROVADO";"PROGRAMAÇÃO ORIENTADA A OBJETOS I";"PROGRAMAÇÃO ORIENTADA A OBJETOS I_APROVADO";"PROGRAMAÇÃO ORIENTADA A OBJETOS I_REPROVADO";"ESTRUTURA DE DADOS";"ESTRUTURA DE DADOS_APROVADO";"ESTRUTURA DE DADOS_REPROVADO";"ÁLGEBRA LINEAR";"ÁLGEBRA LINEAR_APROVADO";"ÁLGEBRA LINEAR_REPROVADO";"ORGANIZAÇÃO, SISTEMAS E MÉTODOS";"ORGANIZAÇÃO, SISTEMAS E MÉTODOS_APROVADO";"ORGANIZAÇÃO, SISTEMAS E MÉTODOS_REPROVADO";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO_APROVADO";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO_REPROVADO";"PROGRAMAÇÃO WEB";"PROGRAMAÇÃO WEB_APROVADO";"PROGRAMAÇÃO WEB_REPROVADO";"ARQUITETURA DE COMPUTADORES";"ARQUITETURA DE COMPUTADORES_APROVADO";"ARQUITETURA DE COMPUTADORES_REPROVADO";"PROBABILIDADE E ESTATÍSTICA";"PROBABILIDADE E ESTATÍSTICA_APROVADO";"PROBABILIDADE E ESTATÍSTICA_REPROVADO";"BANCO DE DADOS";"BANCO DE DADOS_APROVADO";"BANCO DE DADOS_REPROVADO";"ENGENHARIA DE SOFTWARE I";"ENGENHARIA DE SOFTWARE I_APROVADO";"ENGENHARIA DE SOFTWARE I_REPROVADO";"PROGRAMAÇÃO ORIENTADA A OBJETOS II";"PROGRAMAÇÃO ORIENTADA A OBJETOS II_APROVADO";"PROGRAMAÇÃO ORIENTADA A OBJETOS II_REPROVADO";"SISTEMAS OPERACIONAIS";"SISTEMAS OPERACIONAIS_APROVADO";"SISTEMAS OPERACIONAIS_REPROVADO";"PROJETO E ADMINISTRAÇÃO DE BANCO DE DADOS";"PROJETO E ADMINISTRAÇÃO DE BANCO DE DADOS_APROVADO";"PROJETO E ADMINISTRAÇÃO DE BANCO DE DADOS_REPROVADO";"ENGENHARIA DE SOFTWARE II";"ENGENHARIA DE SOFTWARE II_APROVADO";"ENGENHARIA DE SOFTWARE II_REPROVADO";"REDES DE COMPUTADORES";"REDES DE COMPUTADORES_APROVADO";"REDES DE COMPUTADORES_REPROVADO";"EMPREENDEDORISMO EM INFORMÁTICA";"EMPREENDEDORISMO EM INFORMÁTICA_APROVADO";"EMPREENDEDORISMO EM INFORMÁTICA_REPROVADO";"GESTÃO DE PROJETO DE SOFTWARE";"GESTÃO DE PROJETO DE SOFTWARE_APROVADO";"GESTÃO DE PROJETO DE SOFTWARE_REPROVADO";"PROGRAMAÇÃO VISUAL";"PROGRAMAÇÃO VISUAL_APROVADO";"PROGRAMAÇÃO VISUAL_REPROVADO";"MATEMÁTICA FINANCEIRA";"MATEMÁTICA FINANCEIRA_APROVADO";"MATEMÁTICA FINANCEIRA_REPROVADO";"SISTEMAS DE APOIO À DECISÃO";"SISTEMAS DE APOIO À DECISÃO_APROVADO";"SISTEMAS DE APOIO À DECISÃO_REPROVADO";"ÉTICA";"ÉTICA_APROVADO";"ÉTICA_REPROVADO"
"c76e60f347881c98907f77d416066236";1;2021;20222;3;0.375;750;0.4098360655737705;-0.4098360655737705;-1;11.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;2.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"c81d5ea5510457f422b668010118945f";0;2020;20222;6;0.75;1590;0.8688524590163934;-0.8688524590163934;-1;24.0;1.0;1.0;0.0;5.0;0.0;4.0;2.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;0.0;4.0;0.0;3.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
"c858ee15dcf579ddd7a879ee3797e3cb";1;2020;20222;7;0.875;1770;0.9672131147540983;-0.9672131147540983;-1;28.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"c8cb2ecce44b0779362f2ee6526aeced";0;2018;20222;11;1.375;2400;1.3114754098360655;-1.3114754098360655;-1;38.0;1.0;1.0;0.0;3.0;1.0;1.0;1.0;1.0;0.0;3.0;1.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;3.0;1.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
"c952359ba4109d435667ef6a2b48cd30";1;2020;20222;7;0.875;1710;0.9344262295081968;-0.9344262295081968;-1;27.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"cb1597e16fdeb0ac1f7cedd079dd86d7";1;2020;20222;7;0.875;1710;0.9344262295081968;-0.9344262295081968;-1;26.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;3.0;1.0;2.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;0.0;2.0;1.0;0.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"cc89fab4aa217902be24fd15567adebb";1;2020;20222;6;0.75;1230;0.6721311475409836;-0.6721311475409836;-1;19.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
"ce4bb697cf6079e71b57eb9034a32640";0;2021;20222;4;0.5;1080;0.5901639344262295;-0.5901639344262295;-1;16.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
"ced3bcb5e80ef5670f05fd8c7e1236a8";0;2022;20222;2;0.25;540;0.29508196721311475;-0.29508196721311475;-1;8.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"d1a0a1924cbfe075af11d803bc21f467";1;2020;20222;7;0.875;1470;0.8032786885245902;-0.8032786885245902;-1;23.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"d22c3c4c46be7a410f185484efb912f8";1;2020;20222;6;0.75;1380;0.7540983606557377;-0.7540983606557377;-1;21.0;1.0;1.0;0.0;2.0;1.0;0.0;3.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;2.0;1.0;1.0;2.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"d3db4542bc8e115ea86fbf1f4486c6fb";1;2021;20222;4;0.5;810;0.4426229508196721;-0.4426229508196721;-1;12.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"d6f362b5513d8b9627e37414e842ddc5";1;2019;20222;10;1.25;2400;1.3114754098360655;-1.3114754098360655;-1;36.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;3.0;1.0;1.0;6.0;1.0;3.0;2.0;0.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
"d819d8cb9758da424dc4a34e825f3d79";1;2021;20222;4;0.5;1170;0.639344262295082;-0.639344262295082;-1;18.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"d9572191e32df44a04a22300720f2614";0;2022;20222;2;0.25;540;0.29508196721311475;-0.29508196721311475;-1;8.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"dee0514345baaf0f7891ceb1e56a8dd9";1;2020;20222;7;0.875;1710;0.9344262295081968;-0.9344262295081968;-1;27.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"e0e777d0ef7bf54b4d55ee550fe7c396";1;2022;20222;2;0.25;540;0.29508196721311475;-0.29508196721311475;-1;8.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"e10089f6080d3afa8904437086ea2752";1;2019;20221;9;1.125;2070;1.1311475409836065;-1.1311475409836065;-1;33.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0
"e4b111a91092302e3a45636b89247bcf";1;2019;20222;9;1.125;2340;1.278688524590164;-1.278688524590164;-1;37.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;1.0;2.0;0.0;2.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;1.0;3.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;3.0;1.0;2.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"e5301a941d2f61b75364c5a3c018dd92";1;2021;20222;4;0.5;1170;0.639344262295082;-0.639344262295082;-1;18.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"e8a2e0c7c66874a847962da145a39569";1;2022;20222;2;0.25;600;0.32786885245901637;-0.32786885245901637;-1;9.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"e9957108cb3947b94c108e2a2e6220b8";1;2021;20222;4;0.5;1170;0.639344262295082;-0.639344262295082;-1;18.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ea08710286e039dff3e4853cf49a63c1";1;2020;20222;6;0.75;1350;0.7377049180327869;-0.7377049180327869;-1;21.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ea26d86408e05d0df26221b0d81398a9";1;2018;20222;11;1.375;2250;1.2295081967213115;-1.2295081967213115;-1;36.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;0.0;2.0;1.0;0.0;3.0;1.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;0.0
"ec875e48a16daa5c8cb6fa729ea21629";1;2019;20222;7;0.875;1620;0.8852459016393442;-0.8852459016393442;-1;25.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;6.0;0.0;2.0;3.0;0.0;1.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ee501dc58e73b92f316c5fd79961f948";1;2021;20222;4;0.5;1110;0.6065573770491803;-0.6065573770491803;-1;17.0;1.0;1.0;0.0;3.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;1.0;2.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
"f4806b70af70f25d4f30dbf5dfbfb2ec";1;2021;20222;4;0.5;1170;0.639344262295082;-0.639344262295082;-1;18.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"fbbb4dd72ec8339e3d9b903c4ddf90a1";1;2021;20222;4;0.5;1050;0.5737704918032787;-0.5737704918032787;-1;16.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"fc1614293b1cb9388ab3f21ef4767eac";1;2020;20222;7;0.875;1710;0.9344262295081968;-0.9344262295081968;-1;27.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"fe802d8d85de6f842749468401d1146c";1;2022;20222;2;0.25;540;0.29508196721311475;-0.29508196721311475;-1;8.0;2.0;1.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"fec9ed6026d55ecdf514c640312c3d08";1;2020;20222;7;0.875;1470;0.8032786885245902;-0.8032786885245902;-1;23.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
